2025-05-15 at 15:55:22 | INFO | Найдено 90 записей.
2025-05-15 at 15:55:22 | SUCCESS | Бот успешно запущен.
2025-05-15 at 15:55:25 | INFO | Вызов кнопки admin/role_menu
2025-05-15 at 15:55:26 | INFO | Вызов сценария удаления должности
2025-05-15 at 15:55:26 | INFO | Пагинация записей Role по фильтру: {}, страница: 1, размер страницы: 5
2025-05-15 at 15:55:26 | INFO | Найдено 5 записей на странице 1.
2025-05-15 at 15:55:26 | INFO | Подсчет количества записей Role по фильтру: {}
2025-05-15 at 15:55:26 | INFO | Найдено 6 записей.
2025-05-15 at 15:55:26 | INFO | Составление списка должностей
2025-05-15 at 15:55:26 | INFO | Возврат списка должностей
2025-05-15 at 15:55:37 | INFO | Вызов кнопки admin/role_list
2025-05-15 at 15:55:37 | INFO | Пагинация записей Role по фильтру: {}, страница: 1, размер страницы: 5
2025-05-15 at 15:55:37 | INFO | Найдено 5 записей на странице 1.
2025-05-15 at 15:55:37 | INFO | Подсчет количества записей Role по фильтру: {}
2025-05-15 at 15:55:37 | INFO | Найдено 6 записей.
2025-05-15 at 15:55:37 | INFO | Составление списка должностей
2025-05-15 at 15:55:37 | INFO | Возврат списка должностей
2025-05-15 at 15:55:38 | INFO | Вызов кнопки admin/role_list
2025-05-15 at 15:55:38 | INFO | Пагинация записей Role по фильтру: {}, страница: 1, размер страницы: 5
2025-05-15 at 15:55:38 | INFO | Найдено 5 записей на странице 1.
2025-05-15 at 15:55:38 | INFO | Подсчет количества записей Role по фильтру: {}
2025-05-15 at 15:55:38 | INFO | Найдено 6 записей.
2025-05-15 at 15:55:38 | INFO | Составление списка должностей
2025-05-15 at 15:55:38 | INFO | Возврат списка должностей
2025-05-15 at 15:56:10 | ERROR | Бот остановлен!
2025-05-15 at 15:56:17 | INFO | Подсчет количества записей Role по фильтру: {}
2025-05-15 at 15:56:17 | INFO | Найдено 6 записей.
2025-05-15 at 15:56:17 | INFO | Подсчет количества записей Region по фильтру: {}
2025-05-15 at 15:56:17 | INFO | Найдено 90 записей.
2025-05-15 at 15:56:17 | SUCCESS | Бот успешно запущен.
2025-05-15 at 15:56:20 | INFO | Вызов кнопки admin/role_menu
2025-05-15 at 15:56:21 | INFO | Вызов кнопки admin/role_list
2025-05-15 at 15:56:21 | INFO | Пагинация записей Role по фильтру: {}, страница: 1, размер страницы: 5
2025-05-15 at 15:56:21 | INFO | Найдено 5 записей на странице 1.
2025-05-15 at 15:56:21 | INFO | Подсчет количества записей Role по фильтру: {}
2025-05-15 at 15:56:21 | INFO | Найдено 6 записей.
2025-05-15 at 15:56:21 | INFO | Составление списка должностей
2025-05-15 at 15:56:21 | INFO | Возврат списка должностей
2025-05-15 at 15:56:22 | INFO | Вызов кнопки admin/role_list
2025-05-15 at 15:56:22 | INFO | Пагинация записей Role по фильтру: {}, страница: 1, размер страницы: 5
2025-05-15 at 15:56:22 | INFO | Найдено 5 записей на странице 1.
2025-05-15 at 15:56:22 | INFO | Подсчет количества записей Role по фильтру: {}
2025-05-15 at 15:56:22 | INFO | Найдено 6 записей.
2025-05-15 at 15:56:22 | INFO | Составление списка должностей
2025-05-15 at 15:56:22 | INFO | Возврат списка должностей
2025-05-15 at 15:59:30 | ERROR | Бот остановлен!
2025-05-15 at 15:59:39 | INFO | Подсчет количества записей Role по фильтру: {}
2025-05-15 at 15:59:39 | INFO | Найдено 6 записей.
2025-05-15 at 15:59:39 | INFO | Подсчет количества записей Region по фильтру: {}
2025-05-15 at 15:59:39 | INFO | Найдено 90 записей.
2025-05-15 at 15:59:40 | SUCCESS | Бот успешно запущен.
2025-05-15 at 15:59:42 | INFO | Вызов кнопки admin/role_menu
2025-05-15 at 15:59:43 | INFO | Вызов кнопки admin/role_list
2025-05-15 at 15:59:44 | INFO | Пагинация записей Role по фильтру: {}, страница: None, размер страницы: 5
2025-05-15 at 16:00:17 | ERROR | Бот остановлен!
2025-05-15 at 16:01:31 | INFO | Подсчет количества записей Role по фильтру: {}
2025-05-15 at 16:01:31 | INFO | Найдено 6 записей.
2025-05-15 at 16:01:31 | INFO | Подсчет количества записей Region по фильтру: {}
2025-05-15 at 16:01:31 | INFO | Найдено 90 записей.
2025-05-15 at 16:01:31 | SUCCESS | Бот успешно запущен.
2025-05-15 at 16:01:35 | INFO | Вызов кнопки admin/role_list
2025-05-15 at 16:01:41 | ERROR | Бот остановлен!
2025-05-15 at 16:03:45 | INFO | Подсчет количества записей Role по фильтру: {}
2025-05-15 at 16:03:45 | INFO | Найдено 6 записей.
2025-05-15 at 16:03:45 | INFO | Подсчет количества записей Region по фильтру: {}
2025-05-15 at 16:03:45 | INFO | Найдено 90 записей.
2025-05-15 at 16:03:45 | SUCCESS | Бот успешно запущен.
2025-05-15 at 16:03:51 | INFO | Вызов кнопки admin/role_list
2025-05-15 at 16:04:03 | ERROR | Бот остановлен!
2025-05-15 at 16:04:47 | INFO | Подсчет количества записей Role по фильтру: {}
2025-05-15 at 16:04:47 | INFO | Найдено 6 записей.
2025-05-15 at 16:04:47 | INFO | Подсчет количества записей Region по фильтру: {}
2025-05-15 at 16:04:47 | INFO | Найдено 90 записей.
2025-05-15 at 16:04:47 | SUCCESS | Бот успешно запущен.
2025-05-15 at 16:04:53 | INFO | Вызов кнопки admin/role_list
2025-05-15 at 16:06:18 | ERROR | Бот остановлен!
2025-05-15 at 16:06:23 | INFO | Подсчет количества записей Role по фильтру: {}
2025-05-15 at 16:06:23 | INFO | Найдено 6 записей.
2025-05-15 at 16:06:23 | INFO | Подсчет количества записей Region по фильтру: {}
2025-05-15 at 16:06:23 | INFO | Найдено 90 записей.
2025-05-15 at 16:06:24 | SUCCESS | Бот успешно запущен.
2025-05-15 at 16:06:27 | INFO | Вызов кнопки admin/role_list
2025-05-15 at 16:06:28 | INFO | Пагинация записей Role по фильтру: {}, страница: 1, размер страницы: 5
2025-05-15 at 16:06:28 | INFO | Найдено 5 записей на странице 1.
2025-05-15 at 16:06:28 | INFO | Подсчет количества записей Role по фильтру: {}
2025-05-15 at 16:06:28 | INFO | Найдено 6 записей.
2025-05-15 at 16:06:28 | INFO | Составление списка должностей
2025-05-15 at 16:06:28 | INFO | Возврат списка должностей
2025-05-15 at 16:06:29 | INFO | Вызов кнопки admin/role_list
2025-05-15 at 16:06:29 | INFO | Пагинация записей Role по фильтру: {}, страница: 1, размер страницы: 5
2025-05-15 at 16:06:29 | INFO | Найдено 5 записей на странице 1.
2025-05-15 at 16:06:29 | INFO | Подсчет количества записей Role по фильтру: {}
2025-05-15 at 16:06:29 | INFO | Найдено 6 записей.
2025-05-15 at 16:06:29 | INFO | Составление списка должностей
2025-05-15 at 16:06:29 | INFO | Возврат списка должностей
2025-05-15 at 16:09:19 | ERROR | Бот остановлен!
2025-05-15 at 16:14:26 | INFO | Подсчет количества записей Role по фильтру: {}
2025-05-15 at 16:14:26 | INFO | Найдено 6 записей.
2025-05-15 at 16:14:26 | INFO | Подсчет количества записей Region по фильтру: {}
2025-05-15 at 16:14:26 | INFO | Найдено 90 записей.
2025-05-15 at 16:14:26 | SUCCESS | Бот успешно запущен.
2025-05-15 at 16:14:35 | INFO | Вызов кнопки admin/role_menu
2025-05-15 at 16:14:36 | INFO | Вызов кнопки admin/role_list
2025-05-15 at 16:14:36 | INFO | Пагинация записей Role по фильтру: {}, страница: 1, размер страницы: 5
2025-05-15 at 16:14:36 | INFO | Найдено 5 записей на странице 1.
2025-05-15 at 16:14:36 | INFO | Подсчет количества записей Role по фильтру: {}
2025-05-15 at 16:14:36 | INFO | Найдено 6 записей.
2025-05-15 at 16:14:36 | INFO | Составление списка должностей
2025-05-15 at 16:14:36 | INFO | Возврат списка должностей
2025-05-15 at 16:14:39 | INFO | Вызов кнопки admin/role_list
2025-05-15 at 16:14:39 | INFO | Пагинация записей Role по фильтру: {}, страница: 1, размер страницы: 5
2025-05-15 at 16:14:39 | INFO | Найдено 5 записей на странице 1.
2025-05-15 at 16:14:39 | INFO | Подсчет количества записей Role по фильтру: {}
2025-05-15 at 16:14:39 | INFO | Найдено 6 записей.
2025-05-15 at 16:14:39 | INFO | Составление списка должностей
2025-05-15 at 16:14:39 | INFO | Возврат списка должностей
2025-05-15 at 16:24:29 | ERROR | Бот остановлен!
2025-05-15 at 16:24:35 | INFO | Подсчет количества записей Role по фильтру: {}
2025-05-15 at 16:24:35 | INFO | Найдено 6 записей.
2025-05-15 at 16:24:35 | INFO | Подсчет количества записей Region по фильтру: {}
2025-05-15 at 16:24:35 | INFO | Найдено 90 записей.
2025-05-15 at 16:24:35 | SUCCESS | Бот успешно запущен.
2025-05-15 at 16:24:37 | INFO | Вызов кнопки admin/role_list
2025-05-15 at 16:24:37 | INFO | Пагинация записей Role по фильтру: {}, страница: 1, размер страницы: 5
2025-05-15 at 16:24:37 | INFO | Найдено 5 записей на странице 1.
2025-05-15 at 16:24:37 | INFO | Подсчет количества записей Role по фильтру: {}
2025-05-15 at 16:24:37 | INFO | Найдено 6 записей.
2025-05-15 at 16:24:37 | INFO | Составление списка должностей
2025-05-15 at 16:24:37 | INFO | Возврат списка должностей
2025-05-15 at 16:24:39 | INFO | Вызов кнопки admin/role_menu
2025-05-15 at 16:24:42 | INFO | Вызов кнопки admin/role_list
2025-05-15 at 16:24:42 | INFO | Пагинация записей Role по фильтру: {}, страница: 1, размер страницы: 5
2025-05-15 at 16:24:42 | INFO | Найдено 5 записей на странице 1.
2025-05-15 at 16:24:42 | INFO | Подсчет количества записей Role по фильтру: {}
2025-05-15 at 16:24:42 | INFO | Найдено 6 записей.
2025-05-15 at 16:24:42 | INFO | Составление списка должностей
2025-05-15 at 16:24:42 | INFO | Возврат списка должностей
2025-05-15 at 16:24:43 | INFO | Вызов кнопки admin/role_list
2025-05-15 at 16:24:44 | INFO | Пагинация записей Role по фильтру: {}, страница: 1, размер страницы: 5
2025-05-15 at 16:24:44 | INFO | Найдено 5 записей на странице 1.
2025-05-15 at 16:24:44 | INFO | Подсчет количества записей Role по фильтру: {}
2025-05-15 at 16:24:44 | INFO | Найдено 6 записей.
2025-05-15 at 16:24:44 | INFO | Составление списка должностей
2025-05-15 at 16:24:44 | INFO | Возврат списка должностей
2025-05-15 at 16:24:45 | INFO | Вызов кнопки admin/role_menu
2025-05-15 at 16:24:50 | ERROR | Бот остановлен!
2025-05-15 at 18:05:30 | INFO | Подсчет количества записей Role по фильтру: {}
2025-05-15 at 18:05:30 | INFO | Найдено 6 записей.
2025-05-15 at 18:05:30 | INFO | Подсчет количества записей Region по фильтру: {}
2025-05-15 at 18:05:30 | INFO | Найдено 90 записей.
2025-05-15 at 18:05:30 | SUCCESS | Бот успешно запущен.
2025-05-15 at 18:05:44 | ERROR | Бот остановлен!
2025-05-15 at 18:06:19 | INFO | Подсчет количества записей Role по фильтру: {}
2025-05-15 at 18:06:19 | INFO | Найдено 6 записей.
2025-05-15 at 18:06:19 | INFO | Подсчет количества записей Region по фильтру: {}
2025-05-15 at 18:06:19 | INFO | Найдено 90 записей.
2025-05-15 at 18:06:19 | SUCCESS | Бот успешно запущен.
2025-05-15 at 18:06:28 | INFO | Вызов кнопки admin/role_list
2025-05-15 at 18:06:28 | INFO | getRoleList text value: Меню должностей:
2025-05-15 at 18:06:28 | INFO | getRoleList page value: 1
2025-05-15 at 18:06:28 | INFO | Пагинация записей Role по фильтру: {}, страница: 1, размер страницы: 5
2025-05-15 at 18:06:28 | INFO | Найдено 5 записей на странице 1.
2025-05-15 at 18:06:28 | INFO | Подсчет количества записей Role по фильтру: {}
2025-05-15 at 18:06:28 | INFO | Найдено 6 записей.
2025-05-15 at 18:06:28 | INFO | Составление списка должностей
2025-05-15 at 18:06:28 | INFO | Возврат списка должностей
2025-05-15 at 18:07:12 | INFO | Вызов кнопки admin/role_list
2025-05-15 at 18:07:12 | INFO | getRoleList text value: Список должностей:
ID: 1
Название: Администратор
Описание: None

ID: 2
Название: Руководитель региона
Описание: None

ID: 3
Название: Сотрудник(Исполнитель)
Описание: None

ID: 4
Название: TestRole
Описание: None

ID: 5
Название: TestRole
Описание: None
2025-05-15 at 18:07:12 | INFO | getRoleList page value: 1
2025-05-15 at 18:07:12 | INFO | Пагинация записей Role по фильтру: {}, страница: 1, размер страницы: 5
2025-05-15 at 18:07:12 | INFO | Найдено 5 записей на странице 1.
2025-05-15 at 18:07:12 | INFO | Подсчет количества записей Role по фильтру: {}
2025-05-15 at 18:07:12 | INFO | Найдено 6 записей.
2025-05-15 at 18:07:12 | INFO | Составление списка должностей
2025-05-15 at 18:07:12 | INFO | Возврат списка должностей
2025-05-15 at 18:07:38 | ERROR | Бот остановлен!
2025-05-15 at 18:11:06 | INFO | Подсчет количества записей Role по фильтру: {}
2025-05-15 at 18:11:06 | INFO | Найдено 6 записей.
2025-05-15 at 18:11:06 | INFO | Подсчет количества записей Region по фильтру: {}
2025-05-15 at 18:11:06 | INFO | Найдено 90 записей.
2025-05-15 at 18:11:06 | SUCCESS | Бот успешно запущен.
2025-05-15 at 18:11:08 | INFO | Вызов кнопки admin/role_list
2025-05-15 at 18:11:08 | INFO | getRoleList text value: role_list_2
2025-05-15 at 18:11:08 | INFO | getRoleList page value: 2
2025-05-15 at 18:11:08 | INFO | Пагинация записей Role по фильтру: {}, страница: 2, размер страницы: 5
2025-05-15 at 18:11:08 | INFO | Найдено 1 записей на странице 2.
2025-05-15 at 18:11:08 | INFO | Подсчет количества записей Role по фильтру: {}
2025-05-15 at 18:11:08 | INFO | Найдено 6 записей.
2025-05-15 at 18:11:08 | INFO | Составление списка должностей
2025-05-15 at 18:11:08 | INFO | Возврат списка должностей
2025-05-15 at 18:11:12 | INFO | Вызов кнопки admin/role_menu
2025-05-15 at 18:11:15 | INFO | Вызов кнопки admin/admin_panel
2025-05-15 at 18:11:15 | INFO | Поиск одной записи User по фильтрам: {'telegram_id': 5082438145}
2025-05-15 at 18:11:15 | INFO | Запись не найдена по фильтрам: {'telegram_id': 5082438145}
2025-05-15 at 18:11:19 | INFO | Вызов кнопки admin/role_menu
2025-05-15 at 18:11:21 | INFO | Вызов сценария удаления должности
2025-05-15 at 18:11:21 | INFO | getRoleList text value: Меню должностей:
2025-05-15 at 18:11:21 | INFO | getRoleList page value: 1
2025-05-15 at 18:11:21 | INFO | Пагинация записей Role по фильтру: {}, страница: 1, размер страницы: 5
2025-05-15 at 18:11:21 | INFO | Найдено 5 записей на странице 1.
2025-05-15 at 18:11:21 | INFO | Подсчет количества записей Role по фильтру: {}
2025-05-15 at 18:11:21 | INFO | Найдено 6 записей.
2025-05-15 at 18:11:21 | INFO | Составление списка должностей
2025-05-15 at 18:11:21 | INFO | Возврат списка должностей
2025-05-15 at 18:11:24 | INFO | Вызов кнопки admin/role_list
2025-05-15 at 18:11:24 | INFO | getRoleList text value: role_list_2
2025-05-15 at 18:11:24 | INFO | getRoleList page value: 2
2025-05-15 at 18:11:24 | INFO | Пагинация записей Role по фильтру: {}, страница: 2, размер страницы: 5
2025-05-15 at 18:11:24 | INFO | Найдено 1 записей на странице 2.
2025-05-15 at 18:11:24 | INFO | Подсчет количества записей Role по фильтру: {}
2025-05-15 at 18:11:24 | INFO | Найдено 6 записей.
2025-05-15 at 18:11:24 | INFO | Составление списка должностей
2025-05-15 at 18:11:24 | INFO | Возврат списка должностей
2025-05-15 at 18:11:28 | INFO | Вызов кнопки admin/role_delete
2025-05-15 at 18:11:28 | INFO | Поиск Role с ID: -1
2025-05-15 at 18:11:28 | INFO | Запись с ID -1 не найдена.
2025-05-15 at 18:11:39 | INFO | Вызов кнопки admin/role_delete
2025-05-15 at 18:11:39 | INFO | Поиск Role с ID: -1
2025-05-15 at 18:11:39 | INFO | Запись с ID -1 не найдена.
2025-05-15 at 18:17:19 | ERROR | Бот остановлен!
2025-05-15 at 18:17:24 | INFO | Подсчет количества записей Role по фильтру: {}
2025-05-15 at 18:17:24 | INFO | Найдено 6 записей.
2025-05-15 at 18:17:24 | INFO | Подсчет количества записей Region по фильтру: {}
2025-05-15 at 18:17:24 | INFO | Найдено 90 записей.
2025-05-15 at 18:17:25 | SUCCESS | Бот успешно запущен.
2025-05-15 at 18:17:26 | INFO | Вызов кнопки admin/role_menu
2025-05-15 at 18:17:29 | INFO | Вызов сценария удаления должности
2025-05-15 at 18:17:29 | INFO | getRoleList text value: Меню должностей:
2025-05-15 at 18:17:29 | INFO | getRoleList page value: 1
2025-05-15 at 18:17:29 | INFO | Пагинация записей Role по фильтру: {}, страница: 1, размер страницы: 5
2025-05-15 at 18:17:29 | INFO | Найдено 5 записей на странице 1.
2025-05-15 at 18:17:29 | INFO | Подсчет количества записей Role по фильтру: {}
2025-05-15 at 18:17:29 | INFO | Найдено 6 записей.
2025-05-15 at 18:17:29 | INFO | Составление списка должностей
2025-05-15 at 18:17:29 | INFO | Возврат списка должностей
2025-05-15 at 18:17:31 | INFO | Вызов кнопки admin/role_list
2025-05-15 at 18:17:31 | INFO | getRoleList text value: role_list_2
2025-05-15 at 18:17:31 | INFO | getRoleList page value: 2
2025-05-15 at 18:17:31 | INFO | Пагинация записей Role по фильтру: {}, страница: 2, размер страницы: 5
2025-05-15 at 18:17:31 | INFO | Найдено 1 записей на странице 2.
2025-05-15 at 18:17:31 | INFO | Подсчет количества записей Role по фильтру: {}
2025-05-15 at 18:17:31 | INFO | Найдено 6 записей.
2025-05-15 at 18:17:31 | INFO | Составление списка должностей
2025-05-15 at 18:17:31 | INFO | Возврат списка должностей
2025-05-15 at 18:17:34 | INFO | Вызов кнопки admin/role_delete
2025-05-15 at 18:17:34 | INFO | Поиск Role с ID: 6
2025-05-15 at 18:17:34 | INFO | Запись с ID 6 найдена.
2025-05-15 at 18:17:41 | ERROR | Бот остановлен!
2025-05-15 at 18:20:24 | INFO | Подсчет количества записей Role по фильтру: {}
2025-05-15 at 18:20:24 | INFO | Найдено 6 записей.
2025-05-15 at 18:20:24 | INFO | Подсчет количества записей Region по фильтру: {}
2025-05-15 at 18:20:24 | INFO | Найдено 90 записей.
2025-05-15 at 18:20:25 | SUCCESS | Бот успешно запущен.
2025-05-15 at 18:20:31 | INFO | Вызов кнопки admin/role_menu
2025-05-15 at 18:20:33 | INFO | Вызов сценария удаления должности
2025-05-15 at 18:20:33 | INFO | getRoleList text value: Меню должностей:
2025-05-15 at 18:20:33 | INFO | getRoleList page value: 1
2025-05-15 at 18:20:33 | INFO | Пагинация записей Role по фильтру: {}, страница: 1, размер страницы: 5
2025-05-15 at 18:20:33 | INFO | Найдено 5 записей на странице 1.
2025-05-15 at 18:20:33 | INFO | Подсчет количества записей Role по фильтру: {}
2025-05-15 at 18:20:33 | INFO | Найдено 6 записей.
2025-05-15 at 18:20:33 | INFO | Составление списка должностей
2025-05-15 at 18:20:33 | INFO | Возврат списка должностей
2025-05-15 at 18:20:34 | INFO | Вызов кнопки admin/role_list
2025-05-15 at 18:20:34 | INFO | getRoleList text value: role_list_2
2025-05-15 at 18:20:34 | INFO | getRoleList page value: 2
2025-05-15 at 18:20:34 | INFO | Пагинация записей Role по фильтру: {}, страница: 2, размер страницы: 5
2025-05-15 at 18:20:34 | INFO | Найдено 1 записей на странице 2.
2025-05-15 at 18:20:34 | INFO | Подсчет количества записей Role по фильтру: {}
2025-05-15 at 18:20:34 | INFO | Найдено 6 записей.
2025-05-15 at 18:20:34 | INFO | Составление списка должностей
2025-05-15 at 18:20:34 | INFO | Возврат списка должностей
2025-05-15 at 18:20:36 | INFO | Вызов кнопки admin/role_delete
2025-05-15 at 18:20:36 | INFO | Поиск Role с ID: 6
2025-05-15 at 18:20:36 | INFO | Запись с ID 6 найдена.
2025-05-15 at 18:20:36 | INFO | Удаление записей Role по фильтру: {'name': 'TestRole3', 'description': None, 'id': 6}
2025-05-15 at 18:20:37 | INFO | Удалено 1 записей.
2025-05-15 at 18:20:41 | INFO | Вызов кнопки admin/role_menu
2025-05-15 at 18:20:42 | INFO | Вызов кнопки admin/role_list
2025-05-15 at 18:20:42 | INFO | getRoleList text value: role_list
2025-05-15 at 18:20:42 | INFO | getRoleList page value: 1
2025-05-15 at 18:20:42 | INFO | Пагинация записей Role по фильтру: {}, страница: 1, размер страницы: 5
2025-05-15 at 18:20:42 | INFO | Найдено 5 записей на странице 1.
2025-05-15 at 18:20:42 | INFO | Подсчет количества записей Role по фильтру: {}
2025-05-15 at 18:20:42 | INFO | Найдено 5 записей.
2025-05-15 at 18:20:42 | INFO | Составление списка должностей
2025-05-15 at 18:20:42 | INFO | Возврат списка должностей
2025-05-15 at 18:20:45 | INFO | Вызов кнопки admin/role_menu
2025-05-15 at 18:20:46 | INFO | Вызов кнопки admin/admin_panel
2025-05-15 at 18:20:46 | INFO | Поиск одной записи User по фильтрам: {'telegram_id': 5082438145}
2025-05-15 at 18:20:46 | INFO | Запись не найдена по фильтрам: {'telegram_id': 5082438145}
2025-05-15 at 18:20:48 | ERROR | Бот остановлен!
2025-05-16 at 12:54:28 | INFO | Подсчет количества записей Role по фильтру: {}
2025-05-16 at 12:54:28 | INFO | Найдено 5 записей.
2025-05-16 at 12:54:28 | INFO | Подсчет количества записей Region по фильтру: {}
2025-05-16 at 12:54:28 | INFO | Найдено 90 записей.
2025-05-16 at 12:54:28 | SUCCESS | Бот успешно запущен.
2025-05-16 at 12:54:30 | ERROR | Бот остановлен!
2025-05-16 at 13:32:01 | INFO | Подсчет количества записей Role по фильтру: {}
2025-05-16 at 13:32:01 | INFO | Найдено 5 записей.
2025-05-16 at 13:32:01 | INFO | Подсчет количества записей Region по фильтру: {}
2025-05-16 at 13:32:01 | INFO | Найдено 90 записей.
2025-05-16 at 13:32:01 | SUCCESS | Бот успешно запущен.
2025-05-16 at 13:40:07 | INFO | Вызов кнопки admin/role_menu
2025-05-16 at 13:40:26 | ERROR | Бот остановлен!
2025-05-16 at 13:46:41 | INFO | Подсчет количества записей Role по фильтру: {}
2025-05-16 at 13:46:41 | INFO | Найдено 5 записей.
2025-05-16 at 13:46:41 | INFO | Подсчет количества записей Region по фильтру: {}
2025-05-16 at 13:46:41 | INFO | Найдено 90 записей.
2025-05-16 at 13:46:41 | SUCCESS | Бот успешно запущен.
2025-05-16 at 13:54:34 | ERROR | Бот остановлен!
2025-05-16 at 13:54:41 | INFO | Подсчет количества записей Role по фильтру: {}
2025-05-16 at 13:54:41 | INFO | Найдено 5 записей.
2025-05-16 at 13:54:41 | INFO | Подсчет количества записей Region по фильтру: {}
2025-05-16 at 13:54:41 | INFO | Найдено 90 записей.
2025-05-16 at 13:54:41 | INFO | Подсчет количества записей Role по фильтру: {}
2025-05-16 at 13:54:41 | INFO | Найдено 5 записей.
2025-05-16 at 13:54:41 | INFO | Подсчет количества записей Region по фильтру: {}
2025-05-16 at 13:54:41 | INFO | Найдено 90 записей.
2025-05-16 at 14:34:10 | INFO | Подсчет количества записей Role по фильтру: {}
2025-05-16 at 14:34:10 | INFO | Найдено 5 записей.
2025-05-16 at 14:34:10 | INFO | Подсчет количества записей Region по фильтру: {}
2025-05-16 at 14:34:10 | INFO | Найдено 90 записей.
2025-05-16 at 14:34:11 | SUCCESS | Бот успешно запущен.
2025-05-16 at 14:44:37 | ERROR | Бот остановлен!
2025-05-16 at 14:49:11 | INFO | Подсчет количества записей Role по фильтру: {}
2025-05-16 at 14:49:11 | INFO | Найдено 5 записей.
2025-05-16 at 14:49:11 | INFO | Подсчет количества записей Region по фильтру: {}
2025-05-16 at 14:49:11 | INFO | Найдено 90 записей.
2025-05-16 at 14:49:11 | SUCCESS | Бот успешно запущен.
2025-05-16 at 15:06:40 | ERROR | Бот остановлен!
2025-05-16 at 15:06:46 | INFO | Подсчет количества записей Role по фильтру: {}
2025-05-16 at 15:06:46 | INFO | Найдено 5 записей.
2025-05-16 at 15:06:46 | INFO | Подсчет количества записей Region по фильтру: {}
2025-05-16 at 15:06:46 | INFO | Найдено 90 записей.
2025-05-16 at 15:06:47 | SUCCESS | Бот успешно запущен.
2025-05-16 at 15:06:55 | ERROR | Бот остановлен!
2025-05-16 at 15:07:25 | INFO | Подсчет количества записей Role по фильтру: {}
2025-05-16 at 15:07:25 | INFO | Найдено 5 записей.
2025-05-16 at 15:07:25 | INFO | Подсчет количества записей Region по фильтру: {}
2025-05-16 at 15:07:25 | INFO | Найдено 90 записей.
2025-05-16 at 15:07:25 | SUCCESS | Бот успешно запущен.
2025-05-16 at 15:07:28 | INFO | Вызов кнопки admin/role_menu
2025-05-16 at 15:07:31 | INFO | Вызов кнопки admin/role_add
Запуск сценария добавления должности
2025-05-16 at 15:08:57 | ERROR | Бот остановлен!
2025-05-16 at 15:09:03 | INFO | Подсчет количества записей Role по фильтру: {}
2025-05-16 at 15:09:03 | INFO | Найдено 5 записей.
2025-05-16 at 15:09:03 | INFO | Подсчет количества записей Region по фильтру: {}
2025-05-16 at 15:09:03 | INFO | Найдено 90 записей.
2025-05-16 at 15:09:03 | SUCCESS | Бот успешно запущен.
2025-05-16 at 15:09:04 | INFO | Вызов кнопки admin/role_add
Запуск сценария добавления должности
2025-05-16 at 15:22:19 | ERROR | Бот остановлен!
2025-05-16 at 15:42:30 | INFO | Подсчет количества записей Role по фильтру: {}
2025-05-16 at 15:42:30 | INFO | Найдено 5 записей.
2025-05-16 at 15:42:30 | INFO | Подсчет количества записей Region по фильтру: {}
2025-05-16 at 15:42:30 | INFO | Найдено 90 записей.
2025-05-16 at 15:42:30 | SUCCESS | Бот успешно запущен.
2025-05-16 at 15:42:34 | INFO | Вызов кнопки admin/role_add
Запуск сценария добавления должности
2025-05-16 at 15:42:42 | ERROR | Бот остановлен!
2025-05-16 at 16:39:03 | INFO | Подсчет количества записей Role по фильтру: {}
2025-05-16 at 16:39:03 | INFO | Найдено 5 записей.
2025-05-16 at 16:39:03 | INFO | Подсчет количества записей Region по фильтру: {}
2025-05-16 at 16:39:03 | INFO | Найдено 90 записей.
2025-05-16 at 16:39:04 | SUCCESS | Бот успешно запущен.
2025-05-16 at 16:39:04 | INFO | Вызов кнопки admin/role_add
Запуск сценария добавления должности
2025-05-16 at 17:03:10 | ERROR | Бот остановлен!
2025-05-16 at 17:03:17 | INFO | Подсчет количества записей Role по фильтру: {}
2025-05-16 at 17:03:17 | INFO | Найдено 5 записей.
2025-05-16 at 17:03:17 | INFO | Подсчет количества записей Region по фильтру: {}
2025-05-16 at 17:03:17 | INFO | Найдено 90 записей.
2025-05-16 at 17:03:18 | SUCCESS | Бот успешно запущен.
2025-05-16 at 17:03:18 | INFO | Вызов кнопки admin/role_add
Запуск сценария добавления должности
2025-05-16 at 17:03:18 | INFO | Поиск всех записей Role по фильтрам: {}
2025-05-16 at 17:03:18 | INFO | Найдено 5 записей.
2025-05-16 at 17:03:46 | ERROR | Бот остановлен!
2025-05-16 at 17:21:45 | INFO | Подсчет количества записей Role по фильтру: {}
2025-05-16 at 17:21:45 | INFO | Найдено 5 записей.
2025-05-16 at 17:21:45 | INFO | Подсчет количества записей Region по фильтру: {}
2025-05-16 at 17:21:45 | INFO | Найдено 90 записей.
2025-05-16 at 17:21:45 | SUCCESS | Бот успешно запущен.
2025-05-16 at 17:21:48 | INFO | Вызов кнопки admin/role_add
Запуск сценария добавления должности
2025-05-16 at 17:21:48 | INFO | Поиск всех записей Role по фильтрам: {}
2025-05-16 at 17:21:48 | INFO | Найдено 5 записей.
2025-05-16 at 17:22:52 | ERROR | Бот остановлен!
2025-05-16 at 17:22:57 | INFO | Подсчет количества записей Role по фильтру: {}
2025-05-16 at 17:22:57 | INFO | Найдено 5 записей.
2025-05-16 at 17:22:57 | INFO | Подсчет количества записей Region по фильтру: {}
2025-05-16 at 17:22:57 | INFO | Найдено 90 записей.
2025-05-16 at 17:22:58 | SUCCESS | Бот успешно запущен.
2025-05-16 at 17:23:00 | INFO | Вызов кнопки admin/role_add
